/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179197.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179198.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179199.sra.uniq.bam
0	0	0
0	0	0
0	1	4
274	137	140
0	0	0
207	122	4
0	0	0
489	5896	64
6	0	2
0	0	0
0	0	0
0	0	0
314	40	0
0	0	0
6	0	0
8321	17192	3480
52	7325	0
36	4898	0
0	0	0
16	1804	16
243	259	352
354	842	94
13	37	7
180	1466	88
232	1422	17
0	0	0
238	2691	43
118	298	2
8374	31399	648
0	0	0
10	96	27
4	59	427
0	0	0
0	0	0
147	600	26
4	2647	29
0	0	0
0	0	0
18940	16561	1702
28	47	2
0	0	0
0	6	0
0	2	0
7	110	2
258	290	24
192	95	6
382	45	0
0	6	2
0	0	0
1839	3694	446
18405	17378	1463
1151	5509	609
1501	15535	2184
0	2	2
8	91	13
0	0	0
0	0	0
2	89	138
16362	18818	410
220	202	270
8985	8291	1850
0	0	0
0	0	0
8281	11747	742
8096	7865	91
0	60	2
0	0	1
0	5	0
0	0	0
0	0	0
0	0	0
414	1092	177
0	0	0
0	0	0
0	0	0
0	0	0
4	12	0
38	8	6
106	105	30
0	0	0
0	0	0
1274	26	488
0	0	0
236	774	18
0	144	0
2	60	0
3368	1306	16
0	0	0
4	10	5
0	0	1
0	0	0
0	0	0
31	44	4
0	0	0
17580	13389	3314
996	4044	153
0	0	0
0	0	0
0	0	0
908	678	87
0	0	0
0	0	0
1352	847	1221
0	8	0
0	0	0
98	62	4
0	0	0
0	0	0
0	0	0
1268	286	144
118	67	0
0	0	0
76	795	58
24	22	0
0	0	0
85	212	70
12261	13252	1961
12	2168	0
10	9	40
0	0	0
268	182	638
0	0	0
64	47	7
7264	5547	324
866	1097	62
1903	5842	327
0	0	0
0	0	0
221	128	11
0	0	0
0	0	0
2700	2298	109
1	3	0
27	82	3
13	16	1
1261	432	30
2	6	2
30	61	15
2	16	2
0	0	0
34	74	0
0	0	0
7377	4044	85
0	0	0
0	2	0
7	0	0
3120	8771	248
2	8	0
0	0	0
44422	49249	3988
52	2331	154
3924	10575	1012
0	1	0
21	15	2
0	0	0
0	0	0
0	0	0
4784	6307	479
4852	6827	267
5415	6469	449
80873	9104	1498
1520921	384828	236
1	1	0
288	43	8
16892	16637	1443
0	0	0
1310	5805	900
2029	4275	300
0	0	0
0	0	0
0	0	0
1668	6383	975
0	0	0
0	0	0
0	0	0
9164	1277	80
0	0	0
0	0	0
3203	2277	1150
19452	15893	2346
19670	16403	2370
444	1627	8
5286	9264	438
4	0	0
0	0	0
0	0	0
908	2270	140
3536	3679	571
0	1	0
670	345	109
8727	6040	535
12651	11905	2083
0	0	0
63674	11519	723
17967	8165	414
282	3031	20
0	40	0
0	0	0
0	0	0
0	0	0
1404	36	66
0	0	0
0	0	0
0	0	0
65	838	18
4	6	0
409	838	35
2	0	0
19236	17096	3821
114	2192	173
127	391	98
5002	8443	1000
11043	3809	41
0	0	0
9644	9625	1184
0	0	0
156	2095	1795
4465	9393	1366
5196	10088	480
8744	19625	1573
0	0	0
18233	5410	8
0	2	0
4	2	1
0	0	0
5224	15871	1097
2032	6275	513
188	497	4
0	0	0
10	28	12
0	102	0
0	0	0
0	1	0
5296	14906	959
3516	7461	681
5478	12752	2403
3557	6543	1017
10416	16993	1099
20	1506	208
10510	22279	2766
6652	11207	1263
46	62	4
375	5458	431
584	4155	186
1564	892	152
0	0	0
413	1775	48
0	0	0
264	1114	81
0	2	2
0	0	0
0	298	0
0	16	0
0	2	0
0	2	0
0	0	0
89	49	6
2930	7210	618
0	0	1
0	0	0
534	870	62
0	0	0
0	0	0
26	272	0
26	32	2
205	451	31
0	2	0
0	0	0
4	10	0
0	1179	4
6	35	10
2507	2325	199
0	2	0
0	0	0
29	2	0
0	0	0
8	82	60
1287	3850	753
10848	16308	1761
157	232	28
0	0	0
0	1	0
241	273	50
0	2	0
0	0	0
0	0	0
0	3	0
15	159	16
0	1	0
20	260	23
0	0	0
0	2	0
50	60	2
0	2	0
10250	1111	202
5041	4119	111
0	0	0
0	4	0
0	0	0
0	0	0
0	0	0
3369	5544	291
6181	8947	792
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
7533	9009	838
1618	5705	254
3221	9651	710
31	33	8
2161	2710	169
12	2	0
8	53	5
0	2	0
0	34	0
28549	25326	4643
0	0	0
0	0	0
0	0	0
0	0	0
916	4470	2
0	0	0
0	0	0
0	0	0
748	1082	129
7283	13583	682
8250	11730	701
667	1489	151
366	359	75
156	4007	188
39879	57919	2189
0	16	0
31710	35394	4600
19007	96	76
522	288	0
4	114	0
614	1316	219
716	1621	1210
150	828	989
19	64	31
10	8	12
0	254	0
905	279	73
0	0	0
0	2	0
1473	5809	934
0	29	5
0	0	0
4	9	2
3412	774	47
4855	6173	1278
5175	18548	3316
0	34	0
0	0	0
2	4	0
0	0	0
0	0	0
2786	1506	100
14679	15232	1354
98	22	103
0	0	0
0	0	0
0	0	0
2	0	0
2	0	0
52	55	2
0	0	0
57	26	0
32	207	14
848	5550	419
8	191	30
61	35	4
0	8	0
0	0	0
0	0	0
98	52	2
1126	1257	35
0	0	0
749	3262	1300
5736	3985	1248
1373	981	59
8	24	0
0	0	1
37	39	9
0	0	0
759	359	631
0	0	0
0	2243	1272
7	47	5
6	1	0
0	0	0
0	2	0
22	0	0
138	2160	394
0	0	0
2	443	26
0	0	0
0	0	0
4	0	0
0	0	0
88	68	10
372	221	26
2	16	244
0	0	2
200	1078	162
65	84	136
937	2250	116
70	68	59
474	1398	171
532	978	177
463	1434	89
68	512	98
3081	3509	367
0	0	0
0	0	0
2434	1042	52
18	21	4
4	1	0
312	188	444
0	0	0
1556	1868	244
18	46	24
11280	8495	2756
3205	4265	519
0	0	0
13221	32364	3512
2356	7932	359
141939	291257	24454
118	204	35
0	2	0
0	4	2421
0	0	2443
0	0	0
3694	1737	1616
900	3973	114
0	12	0
16	819	42
3991	5834	514
84651	15051	365
0	0	0
4	12	0
0	22	0
426	1834	84
64	110	10
1	3	0
0	0	0
824	98	11
1535	2340	542
4969	10942	1742
357	800	84
328	580	38
1034	1145	97
0	0	0
0	0	24
24826	29103	3722
7482	856	10
159	203	32
188	69	209
312	687	30
4	22	0
14241	31241	457
2	2	0
0	0	0
1525	186	22
7942	9414	1087
16054	22411	1444
3	1	0
3703	9015	1046
42015	43452	9991
2	21	17
6732	4609	92
7538	7517	1567
15910	18883	1342
13309	10438	1413
2465	3974	182
2854	3403	338
13479	3446	278
195959	14211	16180
549	2959	280
1309	6579	237
7892	17301	4600
0	4	1
10643	9853	966
30	35	1
0	0	0
0	0	0
0	3	0
0	4	0
0	6	200
31	3	44
0	0	0
53	47	8
490	125	23
0	0	0
17842	2361	225
0	28	1
0	0	0
208	6	11
0	0	0
0	0	0
0	0	0
0	0	0
23773	33235	1972
135	591	165
159	1213	25
12220	12461	705
231	2009	0
8622	6258	3734
0	0	0
0	0	0
117	544	0
0	0	0
0	0	0
1084	5164	28
25230	60368	9200
0	0	1
0	0	0
1652	945	1012
43	4285	20
130	649	105
0	4	0
0	6	0
0	2	0
0	30	0
68	4	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
3	7	1
0	0	0
0	2	0
0	0	0
24667	33238	3225
3	75	0
13381	20809	3294
2804	1718	1019
3093	6533	600
16311	1408	8835
3052	10767	440
327	355	72
0	0	0
0	0	0
1	8	2
0	0	0
0	0	0
0	0	0
593	903	124
1196	3285	308
4	6	4
2963	6479	257
0	14	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2157	6681	326
66285	37143	3442
18436	7396	1153
148	94	10
568	1155	165
14663	35276	12224
410	378	1351
0	0	0
0	38	0
5680	13620	2154
274	2	0
0	0	0
0	0	0
0	0	0
20	70	0
0	0	0
0	0	0
8	8	1
334	3046	188
5406	9920	663
636	1048	89
0	3	0
0	0	0
0	124	0
0	0	0
4	1587	62
37	12	0
0	2	0
1120	9472	604
574	2346	162
3702	5918	313
1311	1922	49
8634	5807	480
5932	2738	232
3989	14197	672
3027	10406	198
1183	62	0
30	223	44
0	5	0
0	0	0
0	0	0
22645	7179	64
513	1047	18
0	0	0
10	90	18
1387	1800	247
0	6	0
0	8	28
4	16	4
6510	7721	1068
1363	1525	960
0	0	0
12917	20163	1281
4313	7776	351
29	68	0
106	73	3
550	938	92
0	0	0
0	0	0
2	14	0
3191	4410	1860
0	0	0
0	6	0
3	53	1
7931	8345	757
52	7	74
2804	11762	1602
2	172	14
9403	4746	29
0	2	0
4761	14606	2847
14580	21819	3008
0	2	1
0	11	0
4	4	3
0	8	0
4	18	2
0	33	3
0	49	0
8988	14968	1418
1	0	79
0	0	0
32405	91157	4977
744	88	40
644	569	32
0	0	0
9	7	1
4	0	4
17	84	26
3	10	235
1861	19707	789
360	236	736
2125	4687	1825
0	50	0
2996	4590	924
2472	2838	286
6036	1763	442
9477	2828	140
2970	8136	558
867	239	111
7639	17272	1026
24	39	8
13969	9053	2197
1141	4836	645
30087	11090	320
193	250	23
334	1958	141
35	114	14
1026	3725	330
0	0	0
2	0	0
12551	7398	728
18158	14926	1788
5765	515	996
0	0	0
2	0	0
0	0	0
0	397	80
8	892	171
12	68	2
10	273	2
11180	8679	1476
13	0	6
2390	19050	2024
4	9	0
972	2501	92
1053	3008	247
0	2	28
0	0	0
66	257941	0
128	222	10
47	194030	0
2	130773	0
15786	21327	2489
132	34	74
16790	19515	2102
0	0	0
4237	17	280
491	827	107
27	281	9
212	836	50
120	953	2
372	717	92
0	0	0
2	24	0
0	0	0
0	0	0
4	0	0
0	0	0
0	2	0
0	6	0
0	217	0
0	0	0
44	129	40
49	56	343
10	18	97
436	1135	168
44	237	33
0	1	0
50	4342	176
2	0	0
1484	4350	111
18	233	1
14979	72251	2192
3922	9749	1218
13438	22854	995
1965	1886	178
4272	2487	326
0	4	0
1562282	315424	88
92	69	0
72	276	34
10	10	0
160	79	10
0	0	14
5	16	43
0	0	0
6	93	0
1492	109	209
3258	159	385
578	59	172
4	23	0
0	0	0
3126	10080	425
9985	10506	605
0	6	2
1796	3470	1179
4	11	0
0	0	0
46	20	0
2	76	0
30	152	6
138	236	262
4	3	2
5680	11447	1065
0	4	1
5644	5234	1015
162	478	36
1945	1591	74
16	320	10
10	910	92
938	2517	411
1077	8682	212
0	0	0
42	871	58
4805	8433	514
27	27	0
1081	437	171
0	1	0
0	1	0
1	0	0
3431	229	6
0	20	22
10	87	0
21	10	12
3816	4152	2089
36179	34651	5544
2	9	5
5317	320	8
208	3700	164
10	2	0
602	18	0
79	739	33
0	0	0
179	448	855
416	9801	1897
4	180	2
616	1581	7019
0	22	4
11622	33189	3473
0	0	0
4484	7168	246
7612	14115	817
4664	19059	1040
3484	9339	375
2806	4200	477
617	1926	79
4856	58589	537
0	200	4
0	0	0
0	0	0
96	3	2
1369	1374	158
1964	3051	211
16	80	8
5926	50056	2543
0	0	0
0	0	0
3203	4277	910
15814	18404	3874
1434	3437	158
2999	10881	1094
25	1	2
1	4	0
3611	3054	100
1327	3816	39
195	30	4
3164	4352	128
799	1654	41
4604	5456	758
4311	9213	569
28	46	0
6308	7190	2870
1026	1441	16572
882	1904	344
5860	11955	1426
2	0	0
8	188	28
0	0	0
8067	12548	1745
174	6107	245
3732	10558	1030
5155	7622	510
360	1134	33
13203	20680	3150
14026	17638	2667
407	980	26
427	1525	182
2821	4419	363
19821	3743	105
9793	2506	56
58424	19705	751
449	3082	91
7	20	3
56	3010	36
35223	11041	812
840	5677	214
9765	7876	1210
198	141	0
2731	12483	241
2792	13562	128
2724	7329	334
2	105	0
188	46	2
0	3	0
352	50	4
42	40	0
79	698	382
5732	42187	810
146	1525	62
5630	11122	953
13561	31745	8796
8103	16876	5871
19873	8557	1727
11192	6066	410
0	0	0
9561	17546	1775
6341	14056	2276
0	0	0
0	7	2
0	0	0
123	3545	435
0	0	0
3175	8008	1710
1407	3060	468
60	8	4
64	4150	176
7642	23444	2546
7	113	1
59739	72889	5166
575	171	93
0	0	0
0	0	0
1498	17130	1312
644	263	150
0	0	0
3	18	12
468	482	49
2508	8475	1318
154	800	443
0	0	0
0	40	0
18705	7154	3229
2	0	1
2731	2525	1421
36793	14068	3039
498	45	686
6365	175	1098
418	48	226
497	144	191
75	99	170
3883	685	1555
20130	790	455
4	37	0
26078	14743	2232
0	0	0
70	200	368
0	0	0
2450	10962	2141
36	1229	8
198	888	76
0	0	0
6	4	0
0	0	0
26	2	0
0	1	0
2575	18840	1682
6804	3462	505
210	2074	0
42	150	68
0	0	0
1330	5452	117
0	10	78
0	164	82
36	2558	2
0	0	0
987	2226	151
29	165	6
0	0	0
322144	34777	993
4876	2425	205
47439	58590	3452
0	163	0
1945	1663	136
62	5706	14
0	4	0
4228	26848	3583
0	0	0
4	145	19
4	140	56
0	0	0
323	526	27
20	3	0
0	0	0
165715	4564	48
2047	3424	150
0	0	0
18	0	2
10	440	242
434	1546	79
4907	3136	123
0	0	0
2	20	5
10	24	0
16	27	0
7410	2271	176
0	0	0
5	308	0
1127	809	350
1	0	0
0	0	0
746	304	92
0	0	0
3	0	2
2712	5613	570
1894	762	536
5	0	0
921888	185264	2872
0	0	0
0	0	0
278	70	2
9230	2476	352
4393	2005	116
14330	3513	548
13085	15029	845
463	5211	529
0	0	0
64	209	314
0	3	0
8490	7364	770
1517	136	523
154	807	130
800157	134999	340
1	48	7
12	45	117
4426	5258	220
250	4497	9
88	207	4
0	0	0
954	4193	106
0	14	0
1793	9781	134
0	10	0
179	62	12
0	8	0
120	4539	475
0	1	1
0	142	1034
2	931	123
22221	34503	995
86	289	4
0	0	0
0	0	0
0	0	0
0	0	0
3310	721	628
652	238	18
0	0	0
263	2478	93
2	0	0
419	2554	239
8950	8461	8032
24	122	137
0	0	0
0	0	0
464	4665	378
54	14	2
1418	556	638
0	0	0
1083	927	33
0	1	0
1248	886	84
6	0	0
6347	7435	641
11543	76645	3531
24852	8988	2675
1648	2578	528
819	1301	189
44	207	8
563	1142	12
810	2066	13
0	11	0
18	16	0
268	659	52
1141	1467	133
1139	127	41
21	31	0
4	13208	0
0	0	0
11	404	20
2	0	1
1661	10261	132
2002	9277	112
0	0	0
67	794	177
12910	35506	5385
0	9	0
386	13099	1211
2	25	38
0	0	0
0	16	21
4	76	39
21	15	3
0	0	0
0	4	0
0	0	0
5257	11950	2108
0	0	0
2707	9574	5069
2773	3148	313
3950	5422	414
733	155	36
16939	74628	24310
0	0	0
0	0	0
4	6	0
0	0	0
0	0	0
405	905	64
11312	14373	1492
20666	7892	1299
0	0	0
0	63	0
18790	17778	5801
1797	3328	92
31	19	0
2351	232	16
6980	9606	2702
0	0	0
0	0	0
406	1666	90
1433	1851	2
457	184	7
4	418	25
6	26	0
12	6	4
109300	64415	25055
7220	13900	2376
6	2	0
223	3660	69
1314	1621	941
28026	78122	8367
0	2	0
0	0	0
886	3591	258
103	3900	657
378	7756	108
638	17809	837
0	4	0
0	0	0
16	58	0
42	508	6
20134	2708	116
655	558	95
5118	6743	2043
3605	2744	293
3	369	12
0	1	0
0	0	0
28898	18741	14
132645	87196	3598
7327	3090	248
5	20	0
34251	6854	0
0	0	0
1478	16751	248
808	5591	221
1479	1097	52
8071	10648	1339
7	2	0
14497	3432	240
5135	9225	625
724	1755	511
0	3	0
17753	47275	1640
0	3	0
0	0	0
12543	22542	5910
9585	23303	6401
4175	10898	517
3503	2170	950
7706	572	14
52	42	20
5298	5059	492
56	147	40
1405	3201	261
3694	1830	33
33	1408	552
3209	4544	810
21410	42882	3481
12	106	0
1504	746	90
2900	13004	11341
0	14	0
0	144	0
0	0	0
3708	1226	1024
7063	28709	2444
0	0	0
14234	4610	386
4610	1783	2120
5838	10359	531
222	3339	952
3049	5579	448
1480	1353	71
377	479	919
63	59	62
331	119	138
56	96	12
1	0	0
9	12	174
6	8	0
6	14	0
8	2	0
0	67	0
4266	5579	240
0	0	0
0	0	0
0	0	0
0	0	0
364	8524	459
130	234	8
4	32	0
0	0	0
51	159	57
16055	15878	1425
26160	12195	2820
9003	15490	719
2439	4101	427
1159	2191	260
0	0	0
1436	2108	82
0	6	8
12373	9143	883
42839	91954	9413
156	133	103
121404	20262	697
1577	3142	161
7978	5202	1274
12795	18681	1797
1784	251	198
16261	11701	1538
28802	4036	213
672	5306	1295
0	1	0
23	1446	14
96443	233462	3172
1	210	0
2163	14039	1659
2496	5670	924
207	1596	130
196	58	134
22643	620	202
0	6	0
28	160	2697
14	77	96
2	0	0
0	2	1
0	5855	100
0	0	0
0	0	0
10	8	2
192	14	88
2	0	0
1155	12	8
326	7	1
6	7	54
9323	6758	1273
48772	20542	256
347	1232	30
348	1205	819
1906	4742	349
2	27	4
10	423	37
3414	6865	747
44260	88939	6461
3207	7517	2782
48	293	375
4688	7322	935
3446	1038	60
7251	9991	732
0	0	0
1268	7945	421
5677	398	341
282	3004	92
3211	41835	1637
4158	5005	342
28169	25539	9042
631	34	28
387	58	10
12349	36259	11205
3	0	0
2804	3140	433
82001	10982	3137
9842	17799	1372
160	550	69
40	118	28
3	25	6
6218	21897	1588
3496	658	92
0	0	0
1499	1282	87
2	6	0
0	0	0
0	0	0
5365	3447	530
4601	1258	691
28	198	6
1	4	0
206	1532	192
4199	4888	425
36959	182027	7123
1608	7591	508
193	4302	118
0	12	0
357	115	5
5	425	9
6111	16070	1061
4	8	5
1	67	0
301	917	12
15744	49380	2314
7233	2487	631
3830	612	1901
4199	2222	180
2201	2137	207
5179	7121	1104
909	467	161
2277	34841	6900
6881	1870	427
10	441	3
0	4	0
262	444	80
0	4	0
519	727	159
6	0	0
9287	12677	3460
0	0	0
1420	2087	125
36784	40562	2837
40186	44080	3377
1	1	0
18	20	1
551	127	65
14	17	0
485	287	145
2	4	4
0	7	7
12	25618	2
265	1671	64
2135	4529	237
18042	26662	3004
10	94	84
78	109	29
3	1	0
11755	1424	29
0	0	0
22551	17134	1358
22852	10642	1107
0	0	0
0	0	0
0	0	0
0	0	0
377	748	528
1896	1282	564
0	0	0
0	0	0
0	0	0
9304	16920	732
1630	1240	106
422	153	23
850	830	80
3359	3299	437
14856	11543	1393
0	0	0
0	0	0
3504	11512	732
18	20	0
14971	8337	455
14268	7667	424
3192	14023	1169
13295	6665	266
4164	1633	75
152	311	7
2154	9695	236
4687	1424	217
4	374	8
9416	2711	165
1731	1846	2969
178	102	0
0	0	0
1330	2802	72
2	4	0
0	0	0
42	194	16
0	61	1
0	35	0
2	9	0
3905	8150	264
9201	9354	893
0	1630	0
60	4	2
349	62	3
39	153	490
0	0	0
82	850	296
97	224	830
386	126	434
0	0	0
0	51	98
3619	7985	1486
295	3355	122
28	939	4
0	0	0
0	3	0
0	0	0
6	17	2
0	0	0
0	0	0
124	519	0
0	6	0
0	0	0
405	709	87
1214	1844	28
164742	5994	320
0	8	0
0	981	0
2868	3113	542
416	3462	40
0	2	0
70	4794	111
0	10	0
0	1	1
366	24825	267
18556	70305	410
6567	20039	3424
0	2	0
4	175	0
52	1518	144
1837	1030	98
4552	580	151
0	0	0
2915	2763	214
16	77	36
0	3	0
1	0	0
0	66	0
0	96	20
13107	4219	88
549	1698	154
1608	1333	32
0	0	0
7749	11001	1040
1	0	0
0	0	0
1	0	0
2496	397	68
4786	11274	2500
261	1966	86
33	235	520
2233	3033	445
361	136	27
1747	2318	280
0	8	0
20739	37215	4011
6	509	6
18940	20125	1567
3623	8697	772
6142	3305	726
13419	17433	4213
4855	7010	1254
12150	20001	3077
18	3684	58
0	0	0
15477	4288	767
0	3893	0
30	159	0
4242	7445	1431
4072	14610	1723
36275	38133	3113
2	192	20
98	363	64
1115	1914	57
15109	9003	81
0	1	0
4382	13270	1684
12652	11378	1062
164	5	0
369558	68869	2291
888	2196	687
3245	1499	242
0	4	0
242	292	10
0	42	0
11	108	0
0	0	0
0	28	0
0	184	0
0	5	0
1	6	0
12475	5206	184
116	2558	1393
6	771	10
0	0	0
138	117	1723
1	18	0
0	24	2
6	476	2
375	777	31
3371	8730	3794
666	3260	1498
120	606	583
2458	6251	754
0	0	0
0	0	0
0	0	0
12	28	40
2930	6105	1009
14219	4845	99
0	13	1
0	0	0
0	0	0
8	25	1
8066	4694	489
173	3615	46
13	72	0
229	190	10
2988	6315	578
108	265	0
246	6556	270
449	535	16
3530	1348	43
2729	441	1109
0	1	0
899	6010	398
0	0	0
70796	35257	3857
0	0	0
0	0	0
0	0	0
5	7	1
36240	20157	87
36	70	2
6780	3330	63
119	214	50
512	574	6
2490	16738	606
12	107	47
0	51	0
0	26	0
2186	2539	164
112	1895	235
64989	26753	2197
0	0	0
127	1323	1035
423	750	28
3	7	1
5550	2113	464
27315	8653	58
23	99	5
1	127	0
12	980	2
20109	43774	2025
1447	2158	58
844697	212843	142
848261	214170	305
1256	4155	3276
512	592	61
146	324	95
958	1652	168
190	258	23
55	141	97
11	34	7
48	164	95
0	1	0
115	277	242
41209	33511	2718
1241	742	109
0	4	88
0	0	0
2	1	0
0	1	0
537	767	221
9471	9199	1514
133	1711	106
172	108	40
27972	37842	1608
68810	18638	2522
2	525	99
746	9410	3317
7033	1340	235
9297	3205	671
2242	3504	453
121	84	11
0	0	0
4	0	0
704	359	61
2133	3621	434
15625	15985	1728
18	67	7
2	110	32
0	0	0
158	2041	13
0	0	0
494	1131	151
2720	5603	380
3788	5402	489
151	48	1124
9233	1019	12
211	737	49
13	6203	8
82	5782	140
241	249	72
26	62	2
2	6	2
0	0	0
75	82	6
0	0	0
2478	2263	128
2	90	0
518	3010	136
0	10	314
1	0	0
15855	11483	2228
829	295	85
20	338	6
1515	1670	274
5696	10005	1197
6	0	21
127407	3114	126
53	1014	2
297	130	843
37947	11657	365
855	8372	361
10107	22685	929
7218	904	106
6	2	0
69	862	20
8832	10049	432
18522	9998	449
91	2758	77
7	17	2
210	561	44
2	0	0
25664	1093	166
0	2	0
11864	220779	2
2471	6156	1046
0	0	0
2	109	357
6815	8646	350
5466	29077	1991
0	0	0
1496	91	10
3	0	0
25742	1855	721
0	0	0
62	276	14
4	8	0
15	49	6
372	183	226
1522	5687	2
0	0	0
1272	1969	379
663	817	186
52	790	154
24	1421	4
37487	108984	7297
0	44	2
1461	1732	122
50	144	12
1	79	0
152	195	0
9971	9024	1029
4512	8695	600
1125	8412	212
350	2390	92
0	302	0
2702	5388	719
4592	12409	1192
0	0	0
5266	22485	1815
6561	16058	798
74008	78713	2789
71041	67128	2517
215	24	1
23	1200	11
1	0	0
0	0	0
0	0	0
217	213	57
1136	2706	1651
11090	14130	1656
0	0	0
254	3346	20
0	418	0
0	0	0
3060	6242	1134
12572	2764	116
16	16	0
6221	3265	126
8336	19982	1169
11142	25911	1336
125	1240	37
0	2	1
20	1888	15
2	850	169
0	0	0
4884	6033	771
2973	2969	177
313	1034	9
595	1047	129
11742	724	57
0	0	0
4	0	0
474	11814	326
20	16	15
21005	26642	3739
4	4	0
12	11	0
0	2	0
80	34	0
158	2522	106
37	43	0
6023	9982	438
1067	22515	577
0	0	0
0	0	0
2262	1442	1016
5887	2886	1397
0	0	0
1832	3004	229
1714	2681	182
3683	4095	450
1258	2080	674
0	1	0
442	577	95
775	874	37
0	2320	0
516	1116	74
0	4	10
0	8	1
7829	7350	1354
11261	11968	2922
0	0	0
8866	7338	2451
12	12	66
0	0	4
1954	3708	289
30083	14937	195
4669	4544	594
21422	11884	4119
5	247	66
1260	3016	611
964	4972	182
8682	2908	4416
4262	184841	5073
0	30	8
250	340	155
17951	33689	1886
4	19	7
0	0	0
2	4	0
6185	7558	535
2	135	0
156	1224	98
1511	4685	370
3109	9022	1168
13942	20477	1890
5170	2623	244
2407	1241	227
1073	1159	116
10873	13674	994
47205	56391	3891
4221	5331	847
5800	15420	713
12	364	6
4672	4772	608
21	15	41
0	4	2
2684	9253	299
154	2442	85
0	2	0
1918	7107	177
3187	4251	644
2003	7577	964
27798	21918	2812
0	0	16
494	537	44
0	8	111
2684	6349	364
450	236	0
1378	674	1761
12	1599	14
0	0	0
29	57	0
6	1252	64
1	458	85
4179	20072	2145
0	2	0
246	8434	390
6	309	4
0	0	0
0	465	74
62	230	2840
0	0	0
1877	13145	444
2164	14723	321
6	2867	68
16387	3634	145
4573	3788	390
579	906	175
0	72	8
0	2	0
82	1107	357
417	8943	231
11931	29901	1344
43	1418	108
0	0	0
0	1	0
2611	6716	1170
4	136	10
58	519	8
8	328	2
2152	787	69
8256	11829	1517
141	2099	107
1668	613	6617
2	747	342
465	2469	332
25885	104102	19901
6	65	24
55	677	6
49433	15443	206
1804	4593	1146
9209	32098	1003
0	4190	1
234	6065	16
0	847	2
9	122	3
2075	7601	1598
2673	1697	58
208	282	1049
1657	7506	383
20	11	0
542	4391	209
6479	8739	468
735	1749	73
2879	1115	80
3298	18815	945
2279	11310	753
1	6	0
42	263	2
12552	2520	582
21	100	34
131222	530115	19370
0	8	0
1104	1998	150
3768	21473	1000
5511	1861	65
4277	2979	816
536	2302	154
35	5525	1695
6930	3691	46
152	139	15
941	386	32
0	0	0
8021	7906	821
3700	2272	158
16	124	20
14	56	266
0	182	0
25	36	0
0	0	0
1468	804	206
260	155	881
199	445	68
7253	8028	762
0	1	0
0	0	0
604	4084	248
17002	20950	4262
2067	1851	135
0	13	0
3884	14043	1292
19028	12323	3434
4	0	4
0	0	2
3368	3695	672
13	413	40
88	20	42
1737	1901	112
4284	8769	1844
5299	8497	922
108	1234	246
2982	11033	204
8888	3880	272
10992	1958	56
6034	620	18
316	76	0
5749	10689	718
7391	3110	176
6010	148	1270
313	14	40
332	2026	48
1853	1737	64
10463	31413	1074
0	0	0
10255	14888	1604
0	104	90
3095	2590	190
3951	9994	437
45	37978	0
531	942	41
5109	14091	691
981	2128	236
98	187	10
19827	27608	3199
8927	15500	1526
14986	28863	2130
17	39	0
1035	857	37
6490	11841	1479
10308	12526	1243
0	0	0
26	51	20
1136651	347148	810
1135879	345471	434
51	35	9
0	0	0
0	1	0
0	11	0
279	548	30
219	458	27
161	323	12
20	323	0
9988	17884	6665
2646	6323	3380
14380	19212	2993
500	7978	98
7297	9185	534
0	2	0
0	1	0
846	2951	210
1168	795	8
8512	8876	254
23537	56078	3444
10729	19108	3851
6053	23225	2140
2326	8131	994
42	88	13
107	52	10
25	26	6
1560	1535	145
4984	3729	224
95	476	124
2029	384	3
18	290	90
0	2	0
28	1634	52
6243	25324	1889
15108	8789	9435
287	202	575
864	592	292
0	0	0
14	307	4
0	0	0
4689	5381	951
15545	13492	3108
0	34	0
0	10	0
930	1304	499
16	13	8
8	9	4
0	0	0
2	1	0
0	0	0
6	8	10
7677	1610	228
7853	14408	845
426	1152	19
0	2	0
0	187	0
5	4	0
7326	1872	42
13202	4620	3023
67	0	0
233	118	10
3276	2930	388
3142	4620	354
18	47	29
4004	4321	249
611	741	278
12	2	0
269	63	778
3	48	0
1	2	4
2163	276	227
3748	6233	252
62009	2011	33
22999	50492	4845
698	406	90
0	2	0
0	2348	8
92	303	14
1311	2387	85
48	3900	96
14	1570	6
0	0	2
2	224	217
138	6	4
13107	2320	52
5420	10737	3829
546	843	612
0	2	4
1956	5929	569
0	0	0
92	404	122
2433	370	610
502	3187	729
2905	1402	313
4	133	149
365	459	18
747	1613	60
5522	11586	597
17	103	4
658	1511	66
15	1514	1
5	6	0
0	0	2
5	1	10
55	110	19
27	24	3
1	1	5
227	120	5
415	117	1
130	185	11
8482	2541	6509
811	3451	333
12	6	3
614	1928	422
216	1163	22
50	22	1
20	3	0
279	314	4
36	44	6
42	10	1
1079	3535	207
2731	2615	130
9	270	64
7700	9486	420
98	162	26
5383	3895	878
26	120	285
4453	1968	1296
1335	1663	637
