/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174772.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174773.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174777.sra.uniq.bam
0	3	0
0	2	0
0	2	0
2877	5054	20
22	137	2
16	124	11
17597	16017	220
84	111	0
140	17	0
0	6	10
7448	28902	319
4459	2596	41
3	0	1
3600	3705	34
305	9	18
68	1357	5
261	3006	2
0	0	0
81	40	4
45	63	0
73615	41998	758
124732	152086	3066
7294	6898	84
10	30	0
8515	14557	124
16571	6910	150
58312	8966	194
4271	2687	34
0	0	0
853	2642	0
4	7	0
16955	770	158
152	59	0
124	122	0
36	36	0
1583	1424	12
1114	466	51
168	235	4
28507	2951	50
1852	1733	32
10635	844	92
14	37	4
1	1	0
12274	28927	411
0	1	2
1822	1974	74
6409	14235	367
22192	5280	54
5104	5850	47
0	0	0
2025	6938	97
979	3107	55
0	0	0
80	4	42
1	6	15
3	13	28
10440	9027	78
655	772	4
1304	2105	52
14922	18167	558
11531	11366	164
15324	14340	274
22580	30188	477
9911	9860	220
23367	30421	314
883	295	5
0	493	4
18597	12294	140
2	30	0
0	14	0
2	78	2
446	108	0
38687	4284	60
1	6	0
2998	4830	64
84	339	69
85	369	127
448	234	9
1477	347	4
28365	73132	748
8233	9880	268
2387	2783	44
1880	9418	87
2383	7350	37
4543	8906	84
1933	7319	31
20103	11844	200
3	2	23
0	0	0
0	9	4
7	6	1
77	315	4
0	14	0
1	0	0
181	23	2
263	356	36
3158	183	31
101	8	8
41432	23838	259
5018	7595	210
945	931	13
2	12	0
0	2	0
178	1190	20
2784	3772	27
24	24	0
4364	3789	11
148	127	696
0	0	0
30	26	659
0	0	60
0	0	0
8	7	2
2048	472	2
0	0	0
2	0	2
8	2	305
113490	56106	395
705	211	9
11790	14803	191
1012	2155	102
549	2020	16
553	640	2
0	5	0
439	838	14
8349	8343	113
22	445	2
38	35	0
1731	1483	46
0	0	0
459	349	4
0	0	0
0	0	0
17	57	12
104088	45973	1063
82158	28699	417
32690	29256	265
44	128	4
8896	7367	122
315	830	296
2627	6177	88
0	2	0
22012	16731	174
3401	3570	34
670	1114	32
17632	48349	903
9	5	0
0	1	0
9	38	2
23283	40832	715
29797	68922	854
46739	13800	154
5504	9032	204
4683	7590	143
5780	7220	130
1582	2389	43
0	1	0
0	0	1
1014	2167	19
3426	3014	41
3335	717	11
3678	4836	104
32486	41130	402
67527	30587	256
8756	7855	92
4156	2395	31
136	15	0
1183	164	0
11414	5065	34
10	201	4
3	2	0
4635	909	102
4607	900	98
2179	8147	52
2542	3066	48
0	0	0
6	2	0
14	13	0
412	746	8
4102	5550	100
0	2	0
18072	1891	36
782	647	264
24645	1698	22
127	208	242
44693	297	52
8880	2474	19
12967	7278	113
13087	10545	154
0	0	0
5705	16212	72
4492	3114	38
10	8	0
85720	4460	34
2503	2181	102
11381	3475	99
47582	38429	215
0	1	0
0	21	0
0	0	0
3224	4099	48
10	538	4
96	55	8
0	0	0
0	0	0
0	4	0
0	0	0
0	0	0
0	0	0
10352	2962	30
6779	6571	62
0	1	0
0	7	0
0	19	0
1328	1761	17
2	0	22
19	233	31
0	0	0
15441	27218	457
0	0	0
0	2	85
0	2	2
22	336	8
4	30	0
26	88	0
15	135	4
0	1	0
2	3	0
4	165	0
0	0	0
2	0	0
0	0	0
4	50	0
0	0	0
16	0	2
0	0	0
0	0	0
0	0	0
0	1148	0
0	21	0
0	1	18
0	0	0
38	4483	828
0	0	0
160	249	42
6	3	2
108	96	4
0	1	0
17	81	2
1018	892	0
1	16	0
16642	2246	26
90	47	44
2559	3203	46
0	0	0
4	0	0
0	3	0
1155	334	16
0	0	0
767	217	0
1260	4072	100
7773	8834	50
710	4579	12
0	0	1
2	0	0
4594	134	12
134	118	14
108	222	36
8	19	1
28	42	7
0	0	2
0	2	0
0	32	1
0	0	0
2	0	0
374	550	9
0	6	0
0	0	0
0	0	0
36	144	0
11	50	64
3656	7529	102
2975	961	20
0	18	0
0	0	0
341	420	8
7	11	0
239	20805	2146
0	0	0
2188	1118	514
6	2	0
0	4	0
257	197	7
150	71	4
6365	9733	94
1433	29	0
130	3	0
0	0	0
8	10	0
133	138	3
0	0	0
0	0	0
0	4	0
0	0	0
3124	452	4
0	2	28
0	0	0
0	0	0
141	465	75
0	0	0
0	4	0
0	0	0
613	21	1
2	7	2
0	2	0
0	0	0
0	0	0
2	0	0
0	0	0
1	3	0
1424	7114	46
41086	17264	225
2	85	0
4	10	8
0	0	0
0	0	11
1	0	2
55	0	6
0	0	0
240	3	4
151	20	0
2804	4290	34
983	25	0
1	6	0
6	33	6
10	46	2
2	25	2
77	307	2
12	0	0
583	247	0
0	0	0
0	0	0
12265	7869	147
786	0	21
369	2270	7
0	0	0
0	0	0
75	62	5
2013	300	2
423	288	6
2	0	0
472	1377	0
0	24	0
0	141	0
0	0	0
0	0	0
2	2	6
0	0	1
363	260	0
312	47	2
32	44	4
0	53	4
0	85	0
0	3546	4
0	0	0
0	0	0
0	43675	0
0	142	0
796	342	2
89	1	6
223	6	0
0	2	0
0	0	0
1668	615	6
1787	82	3
2	2	0
31	88	0
4	3	0
116	16	0
0	0	0
1524	38	0
1110	300	2
101	101	0
2	3	0
13	9	0
5065	533	0
3825	2870	52
1863	1878	37
2095	2505	37
556	444	12
9731	3883	23
0	4	0
89	84	1
54	32	0
1082	1061	6
639	524	25
354	525	22
0	0	0
1487	1857	0
1050	1237	4
0	4	0
147	1059	11
527	746	21
0	0	7
0	126	0
0	0	0
1639	408	6
2	2	0
0	0	0
2	0	0
0	1	0
0	0	0
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
23	0	0
2772	2493	2
806	1874	0
418	4	0
0	0	0
0	57	0
10845	31225	128
12	322	2
12210	5736	132
57	8	0
0	0	0
0	12	0
0	0	0
35	20	2
686	1077	0
8593	10923	96
2049	1968	31
8247	13341	142
599	670	4
0	0	0
36	3	0
0	0	0
0	0	0
2	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	76	18
0	0	0
0	0	0
25	185	0
318	273	8
4909	5669	70
1	0	0
3	9	1
5	5	2
0	0	0
19	28	3
12	328	28
0	6	0
19	31	4
76	317	64
2845	8582	76
0	31	46
80	53241	5
2448	33569	66
2	1	0
2	17263	2
0	1	0
8818	3730	18
4	154693	482
6689	4714	50
1	24	0
0	0	0
0	18	0
0	19	0
0	0	0
2	6	0
0	10	0
0	18	0
1092	3602	64
6	20	0
1	0	0
0	1912	2
4	8	10
0	20924	0
0	1542	4
0	0	0
2	2	0
0	0	0
2	2	4
19518	16023	262
2	8	0
0	0	0
53	86	0
23952	38308	218
30	41	0
312	282	2
0	4	0
2451	3443	59
1	0	0
11634	3725	32
0	0	1
0	0	210
8	53	0
1533	2155	57
1417	2259	19
8937	21894	150
135	277	6
1638	1229	10
82	17	4
79	7	2
71	10	3
0	0	0
10	0	0
0	2	0
0	1	0
0	0	0
0	0	0
0	0	0
12	24	2
156	30	2
0	0	0
0	0	0
25	12	0
35	4255	36
0	2	0
0	2	0
0	1	0
0	1	0
1313	1507	6
46	3	2
0	0	0
59	28	0
190	744	30
162	112	8
18216	14364	449
16949	23114	402
0	0	0
8	939	93
0	0	0
396	674	6
21	22	0
0	0	0
4	0	0
200	366	0
823	2	3
21886	15379	188
7239	1753	82
375	795	14
888	2376	91
0	18	2
0	0	0
1086	761	11
5207	6246	50
2	4	0
0	0	0
530	0	0
11	2	8
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
12	8	30
2	0	0
1241	1304	22
0	0	0
0	0	0
0	0	0
3515	3219	36
4	62	2
68	6	0
753	495	4
502	4	0
1183	1330	10
2	198	618
4	26	0
0	0	0
2	2	0
6	46	2
2	0	6
0	4	0
206	122	2
0	0	0
0	0	0
0	0	0
7221	2268	20
0	1	0
0	0	0
0	0	0
2	0	0
3197	6834	248
106217	272461	8912
6441	7607	96
16095	8719	76
0	0	0
177	272	60
2	34	0
0	0	0
0	1	0
3	0	3
0	2	0
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
82	0	2
0	0	0
19	30	1066
1023	303	9
505	912	0
5190	8742	140
0	6	0
686	732	20
51005	107422	1378
2710	2239	26
310	198	4
22	10	2
28	0	0
111	154	0
0	0	0
0	0	0
47	0	8
269	81	5
6	3	6
0	2	0
0	0	0
1	1	0
3333	7	34
1552	428	32
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
0	3	1
0	18	0
0	5	0
215	109	1
0	4	0
0	1	0
2784	5358	10
0	1	0
96	1264	46
0	0	0
0	0	6
0	2	2
968	4635	90
27011	4702	24
0	0	0
6	0	0
6	4818	0
0	222	1
0	0	0
33644	25342	182
0	0	0
0	0	0
0	0	0
114	43	0
28733	23127	134
737	425	6
24278	29450	220
23683	26492	205
32191	32068	486
2	0	0
2	3	0
461	233	2
0	0	0
0	3	0
0	4	0
3503	2525	26
0	0	0
0	31	0
421	6	1
0	25	0
0	18	0
4287	4768	78
266	0	0
27860	33334	1128
12	6	0
0	0	0
0	13	0
0	0	0
0	17	1
0	0	0
46	65	0
0	76	10
0	11	0
10	40	64
0	0	0
0	0	0
0	0	0
0	4	0
0	0	0
0	0	0
0	1	0
3372	6117	84
0	0	0
793	604	5
23242	33398	494
0	8	0
0	0	0
9003	8655	102
3045	8940	154
9326	5885	72
5	1	0
95236	11738	124
0	0	0
2906	2920	71
45302	59138	722
2	28	0
6076	7666	102
0	0	0
3598	2507	22
2553	4305	42
0	88	0
0	0	304
0	9	0
0	0	2
0	0	0
0	10	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	128
0	2	32
0	0	0
30581	20212	217
362	546	22
0	0	2
28	561	8
32989	174	36
358	157	26
353	256	2
4807	1763	15
6	0	0
2	9	2
0	18	0
8	6	0
342	327	34
509	447	6
8	0	0
15789	7421	34
0	0	0
0	1	0
0	23	0
0	213	0
0	64	8
0	2	0
7	32	0
72	2064	14
0	0	0
0	2	0
0	13	0
7	5	0
0	0	0
0	4	0
0	0	0
5508	1671	60
3	2	0
1714	1408	29
23530	38318	324
19	11	97
133	89	939
17210	27227	469
4358	3930	32
3	0	0
308	468	2
15817	4085	30
9	12	1
0	0	4
3537	719	22
15097	5412	151
2	4	1
0	14	0
1286	4821	16
0	0	0
0	18	11
1	4	0
0	0	0
0	42	0
1421	1657	43
726	943	42
14	0	0
0	0	0
0	0	0
10	4	0
57	24	0
35353	1714	65
18839	1952	46
0	0	0
0	0	0
1	0	0
0	0	0
450	2016	6
20902	8322	46
33099	25677	636
1	1	0
10765	12926	200
0	1	0
16891	13784	226
0	0	0
0	0	0
5289	5722	66
0	0	0
0	0	0
0	2	0
3307	1	1
0	0	0
5117	23665	202
3270	3593	26
0	0	0
0	0	0
313	66	2
0	2	0
7987	3299	150
0	2	0
48066	70734	1483
21782	27627	284
657	2146	46
298	1493	6
9	4	1
94	171	7
0	0	0
42	2073	239
6	2403	816
0	2	0
6	766	774
593	277	16
5273	6645	72
34	6	18
13363	17050	240
21	88	0
11	3	0
475	469	14
0	0	0
0	1	1
0	0	0
0	0	0
2	46	0
74	231	6
0	1	0
417	17	9
1809	3243	54
16	10	0
3882	4610	33
3	1	0
2	4	0
0	0	0
0	2	0
6	203	0
5	0	2
6046	6487	102
238	196	0
0	0	0
78	0	4
0	0	0
278034	132904	446
10504	7503	82
9429	902	188
5	12	0
87	8	1
0	5022	0
0	0	0
0	1	0
0	0	0
0	0	0
0	2	0
0	273	0
0	2	0
0	42	0
0	4	0
0	5	0
2	49	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1845	2385	32
0	0	0
0	0	0
1	23	0
0	0	0
0	2	0
55	34	1
0	0	0
0	10	0
0	6	0
44	393	0
83	279	72
787	1871	11
593	453	12
2	15	0
0	0	0
0	2	0
84	57	0
0	0	0
0	2	0
147	1557	14
178	1922	16
13	7	0
10	4	0
191	6	2
21973	14461	227
14518	17678	184
0	4	0
0	1	0
0	0	0
0	38	0
2	47	13
229	1061	4
0	3	0
2	0	0
0	1081	2
0	23	2
6586	5356	45
95	190	5
523	505	1
618	2148	23
32397	38611	334
0	8	4
3	15	0
198	208	10
3252	6182	27
0	0	0
19387	6440	118
9857	8489	170
25	354	4
0	0	0
0	0	0
2	3728	0
12	1	0
965	57	0
3	0	0
7816	68	0
1798	47	0
12	73	0
102	24	6
0	1	0
9996	14655	244
0	1	0
2804	5410	69
2	2	0
4	3	1
0	16	4
0	980	16
5	12	0
56	0	2
6945	9087	176
0	10	4
27065	36923	534
10	0	0
24	232	8
0	1	0
0	0	0
11	163	8
0	1	0
0	0	0
0	0	0
0	6	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6	0
0	27	0
2	7	0
0	0	0
0	0	0
0	0	0
0	7	0
10090	13677	131
6031	6484	41
2	88	0
300	1166	0
107	432	0
0	2	0
0	2	0
0	6848	92
225	412	0
1	0	0
19	9	1
12	5	2
856	202	21
627	86	0
34	18	0
2343	1632	17
2	2	0
123	30	0
23	12	0
5	0	0
7	0	0
44	32	0
1072	442	2
2752	1175	24
117	32	0
251	100	0
217	67	0
25	20	0
43	12	0
1	3	0
7	7	0
30	9	0
1129	569	4
38251	20667	215
1035	1762	5
137	75	2
29	18	0
2	0	0
31	15	0
12	3	0
6191	5170	57
17	2	0
6	2	2
45	40	0
527	491	6
9	0	0
106	40	0
302	0	5
3	7	0
1	1	0
1677	1071	12
9467	3436	198
204	81	0
100	67	0
4435	2804	22
2	0	0
21	10	0
32	13	9
47	21	581
759	806	17
239	215	12
16	43	0
78	46	91
40	12	459
13	4	0
1488	1309	16
1062	9032	99
2780	8699	67
0	0	0
377	0	0
0	0	0
2	188	0
0	0	0
4377	2812	44
0	0	0
0	967	20
0	0	0
6	25	0
67	69	0
0	0	0
939	1129	13
0	22	0
4	388	0
0	0	0
0	0	0
5	16	0
0	170	0
0	1	6
39438	16091	261
7695	2195	29
2	4	0
0	0	0
3676	7398	116
18074	20778	530
378	364	22
23613	13834	86
4568	12603	289
119	0	0
31	7	0
7405	19634	115
1170	796	78
3	27	1
3669	2235	101
6	31	5
0	0	0
0	0	63
0	0	0
0	0	0
0	0	66
0	0	7
0	0	0
26	0	1
0	0	0
0	5	2
0	6	10
2397	8338	184
2	2	0
12	7	0
116	588	3
11897	21059	268
684	1946	66
19353	10966	148
0	1	0
686	944	312
25368	13411	149
2	0	6
0	0	16
874	2953	78
17015	5795	56
5075	2116	462
0	2	0
3820	142877	976
304	489	26
1	3	0
0	293	0
0	2	0
0	0	0
10	5	0
4	4	0
2	22	2
184	4285	17
6	1425	28
0	126	0
14	50	6
13	0	0
0	2	0
0	0	0
0	0	0
8	115	0
18	10	0
1894	796	2
1926	958	2
0	0	0
467	0	7
25	0	0
0	0	0
0	0	0
0	4	0
0	0	0
27462	15880	299
4509	5433	60
0	0	0
14860	17293	293
14	148	2
12	66	0
0	0	0
0	1	0
76	95	14
222	479	42
1	6	0
293	2124	130
12524	17864	444
28571	17040	172
1	4	0
0	3	0
12998	0	119
5560	12781	160
18136	35656	281
0	25	0
5	18	6
0	0	0
0	0	0
0	0	0
0	144	0
0	3	0
6	30	0
0	0	0
0	0	0
4	4	0
0	0	1
0	0	0
0	0	0
0	0	1
4	32	4
2	4	0
0	0	0
0	2	0
0	0	0
7091	6410	66
0	0	0
0	4	0
183	273	8
0	0	0
1	0	0
12	0	0
2	2	0
0	0	0
0	0	0
0	0	0
2	0	0
6617	11426	192
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
8124	7085	106
2	0	0
0	0	0
1732	1345	30
7574	1441	42
2501	1009	8
14240	4129	37
17556	372	6
732	1142	2
1740	11736	253
28	122	0
5481	4215	84
12071	14530	1521
41	395	2
8933	966	131
8	3	0
4	30	134
36	33	8
10728	11021	180
1869	2711	54
84	420	2
194	3217	10
0	214	5
8	3	0
4089	7184	57
4715	1172	0
8810	12229	84
11179	14007	118
0	0	0
0	9	0
0	0	0
20697	36559	258
0	70	10
2836	11295	60
476	297	21
6325	550	6
22	1574	54
1621	2066	12
0	0	0
1059	584	28
424	220	39
91	46	4
40513	36609	224
0	0	0
597	12406	158
5226	6766	81
53	5	0
0	0	0
1	0	0
488	1613	10
5	0	2
983	1837	171
20378	15696	216
9	3	1
1	13	0
4	4	0
55460	40419	612
9289	36789	2198
6	0	0
8	61	0
6004	4085	12
449	171	7
2	2	0
9	6	4
0	2	0
0	0	0
0	0	0
0	0	0
0	0	2
6539	7326	68
1120	999	4
106	173	4
0	0	0
114	78	0
10265	14210	252
14309	12956	204
10462	9427	166
1302	13307	140
34	2541	31
209	0	2
0	0	0
0	0	0
0	5	0
0	9	1
0	2	0
8	169	32
14	98	7
0	13	0
0	0	0
587	341	2
16819	12913	84
12	2	0
0	1	0
0	2	0
0	0	0
0	0	0
8	104	12
0	0	0
0	2	0
244	619	163
1	13	0
3538	6622	40
13118	17217	250
2	1	0
80	150	19
6861	8353	204
0	0	0
39	276	1554
6639	8881	103
18252	6587	82
3663	3032	48
12520	18864	124
17589	20801	210
4391	899	19
18770	13475	298
66	2660	22
157	388	294
0	1	0
2571	2544	34
0	0	0
4	0	0
0	1	0
0	1	0
1	1	0
90	16	28
25	10	7
0	19	0
28	7182	12
0	0	0
19320	14827	158
0	260	0
0	977	2
8887	11388	230
2040	4144	37
1	0	0
656	47	4
3102	5189	44
1	0	0
182	608	2
36	93	0
145	1546	38
70243	150822	1508
2376	1269	29
22650	56136	976
2	0	0
2	1	1
14037	8946	229
21277	20547	306
143	87	1
2618	1613	11
18	120	24
209	6	10
10	10	2
0	1	0
106	997	2
22254	39164	355
157	199	8
9	17	0
0	12	0
0	11	0
0	0	0
759	6	4
68	2	0
0	0	0
5732	5806	50
1	1	0
204	526	4
3	126	702
2692	329	3
677	4614	84
425	1216	89
2919	2450	37
101668	19987	294
10310	3332	46
6655	5253	64
5531	18668	292
69	13950	101
235	12184	32
32	0	0
7323	51908	246
0	0	0
8	2	0
2	50	0
0	2	0
11695	26565	1237
3427	5520	61
322	1729	196
62	548	12
0	2	0
0	37	0
0	0	0
0	0	0
82	41	0
3785	2573	24
564	393	0
7822	5181	80
990	3397	54
104551	24049	414
10702	1067	2
2	2	0
0	0	0
8	6	0
2761	5367	20
2	760	11
74	348	3
20	2	2
1	0	0
0	0	0
195	313	3
2	0	0
0	0	0
0	0	0
0	0	0
75	11	10
5	0	0
0	0	0
9354	7119	116
27734	58120	893
0	0	0
38	284	12
6824	6766	72
5	106	0
1761	2055	29
1179	3629	26
3	85	0
0	332	12
23026	23449	218
0	0	0
6	14	0
5	0	0
0	0	0
0	20	0
6	0	0
0	12	2
0	0	0
42	16	10
75	145	6
0	0	0
0	0	0
116	430	0
4	0	0
650	0	13
2	0	0
1737	4	8
83	26	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
1	0	0
0	6	4
0	7	0
0	0	4
0	117	0
2	0	0
0	2	0
0	0	0
0	6	0
0	18	0
0	2	0
0	0	0
0	0	0
0	1	0
2	0	0
0	0	0
134	242	2
0	14	0
1	0	0
0	10	0
38	20	0
2	0	0
119700	33403	106
726	372	3
883	591	0
2006	59	14
10091	11231	188
5276	4196	86
0	29	0
33	83	0
0	0	0
4	3	4
6124	3754	97
0	5	0
4	8	0
3939	9144	57
0	0	10
0	1	0
0	1	0
17	33	0
0	0	0
98	498	0
0	18	0
0	0	2
0	0	0
0	0	0
1	1	3
2	0	0
0	0	0
0	0	0
0	0	0
0	1137	10
0	44	0
0	31	2
0	0	0
0	0	0
0	0	0
73	45	0
0	75	0
17508	14490	187
525	6681	38
5664	6604	65
3497	1708	86
8449	11672	174
0	0	0
0	3	0
3	209	14
7214	4849	70
53	81	6
0	5	0
63	161	3
5119	3786	48
308	605	9
57	197	2
0	0	0
213	0	0
8	264	8
2	204	0
950	809	24
2	617	4
0	2	60
2	0	8
6	2	0
10216	10093	226
6	892	0
146	88	0
8850	410	6
2294	2769	46
1	0	0
0	1	0
15568	4286	186
0	0	0
10	0	0
0	0	0
11693	8041	90
863	610	8
789	706	6
2759	1122	10
17025	251	8
54949	91904	1584
2746	3433	74
4412	6393	111
3815	1898	59
542	74	0
32	0	0
6843	10012	112
2	82	0
0	0	0
116	329	24
6141	5681	216
81	455	7
0	8	0
10384	12167	652
8	2	0
0	0	0
0	0	0
6926	8732	44
1727	3265	154
22081	22953	197
802	185	8
1640	2619	20
0	0	0
3951	5357	89
1717	849	31
4980	3012	65
249	139	9
1127	605	35
40713	32441	714
5297	3911	76
45731	24739	660
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	20
10	2	0
0	1	0
0	0	0
1	6	0
0	0	0
0	1	983
225	230	4
14035	21732	240
1	3	22
0	0	0
0	0	0
0	0	1
0	0	0
0	0	3
0	6	180
0	2	0
0	0	6694
0	0	8424
0	0	2
0	0	0
0	0	3185
0	0	3243
0	2	33
6	4	0
0	27	0
17689	20142	244
8666	1189	12
5767	5425	78
3865	14296	244
17692	13898	276
10741	8386	107
0	2	0
13233	6787	165
6640	8661	119
912	1040	81
4933	3455	68
35	139	6
4540	7776	89
6322	10933	140
26571	31089	549
0	2	0
2	1000	2
41	145	0
0	112	0
56	9	0
8	50	2
0	2	0
279	40	64
0	8	0
0	0	0
0	20	0
0	5	0
0	0	0
0	0	0
2	2	0
712	514	5
98	76	1
0	0	0
17	5	0
2	1	0
0	0	0
0	1	0
22	164	6
0	0	0
2	0	0
152	440	12
5819	6526	6
16070	27004	1025
619	475	4
2	0	20
0	108	171
314	4	0
0	0	0
1	3	1
10248	32250	164
14772	12591	90
353	309	87
27804	28094	368
25	37	4
41420	17320	258
39	82	2
0	3	0
126	267	16
9750	8189	101
1024	232	1
0	0	0
427	5	2
20451	9968	2259
29454	98584	1044
868	4279	32
268	350	2
5064	5813	108
718	390	6
1067	2057	37
10506	11727	249
176	724	118
5	0	0
27044	97549	1283
1161	2094	38
351	501	11
4990	2650	50
27855	59092	624
647	70393	250
90	174	32
0	0	0
0	0	0
2471	2064	154
1677	1415	48
2132	0	6
2	1	0
236	2	4
141	4	0
616	20	6
5246	2100	14
2027	2080	24
8	0	0
0	0	0
0	0	0
8291	7698	25
43423	49125	680
579	220	126
48	95151	197
0	2	0
44975	75809	560
5393	7716	105
1	0	0
5580	2998	32
0	0	0
2792	1339	52
176	138	0
7333	3048	4
0	3	0
0	10	0
4883	10079	164
0	0	0
179	207	94
60	577	9
1630	57	4
0	0	0
48	2868	2
1920	567	1
4	0	0
378	2884	0
35	201	0
21366	11400	93
978	679	12
0	0	0
0	0	0
767	3690	10
10834	26495	284
279	295	53
371	528	173
22828	31357	320
21	10	0
19293	18375	347
5017	5370	62
10660	5948	60
7520	5041	80
4021	8593	232
2943	6101	121
893	954	35
1658	1871	70
0	2	0
121	49	8
418	1007	16
229272	285737	4137
112	75	29
1806	1646	16
106	7788	55
594	890	42
652	554	28
14437	14208	141
8602	4912	47
2421	2100	18
1257	919	2
2357	8376	58
9594	6385	73
1884	3078	57
8638	3110	101
9801	18161	140
0	0	0
9109	14797	190
5868	6427	75
1	17	2
378	9313	61
0	3	4
2	40	10
59	180	150
6657	8671	198
16	42	0
0	0	0
6018	6212	24
1	0	0
0	22	0
0	69	2
3180	2945	71
34815	45152	550
3543	3946	32
492	360	23
475	2367	34
0	5	0
151	710	6
6215	32730	238
0	2	0
72	39	0
2485	2493	30
530	970	8
0	0	0
66	65	0
3247	4190	10
20	470	0
2990	7275	88
2785	4081	76
55684	19687	230
2960	3670	35
290	123	5
8	0	6
11098	9604	296
8492	6594	198
19	32	2
278	133	7
40781	62410	681
12	23	0
12554	16255	216
0	0	0
0	1	0
1	26	0
1654	3005	43
5115	7438	68
1509	3605	40
3442	4775	46
8568	7180	136
9466	14412	180
0	22	28
0	0	0
20	1185	14
0	0	0
20482	29947	392
329	441	8
1084	683	2
4358	4792	66
6531	9159	145
0	2	0
0	323	0
862	681	21
49	13	0
1515	2121	18
164	1956	78
144	184	32
0	0	0
11	6	0
0	1	0
527	2729	5
1264	4	16
940	3557	52
1259	327	10
17	20	1
0	2	0
0	3	0
76	36	0
7273	6235	150
12810	11585	204
6067	6604	72
277960	52623	396
247	1506	18
14	1483	0
13302	14124	125
7076	8713	27
38	22	0
513	716	1
2	6	2
31218	63269	919
261	254	6
4055	4159	44
16835	5992	38
7596	11934	113
52	60	4
340	385	6
139	6962	98
5915	5720	76
12086	5003	75
769	1351	38
8935	5135	170
452	883	13
789	3236	19
16378	18493	287
156	295	5
0	0	0
6452	8318	154
4821	4801	109
839	676	28
367	639	12
0	12	0
0	22	0
388	629	6
100	57	0
0	2	0
95701	96057	386
10765	6783	116
1808	2464	26
243	347	6
281	269	11
235	15	14
2055	3864	128
32	389	63
7255	12269	210
2941	6290	30
65	6189	35
43	2884	36
6780	17594	62
13834	4432	128
5314	9971	81
12807	12211	199
19497	14718	275
6103	9449	151
18	312	96
4	2	0
10898	14562	172
709	513	2
1868	9761	77
239	218	4
2	141	0
4524	14315	96
432	846	5
6006	7619	224
24345	15850	260
29030	33059	630
430	726	10
12	11	0
1521	3609	25
3057	4396	33
86596	18290	699
0	0	0
88	56	0
14038	15739	144
16576	19450	159
143	1187	94
125	839	17
18618	59541	630
26256	29599	267
95124	107395	689
7982	7502	142
1403	1488	1674
6592	3730	47
6885	496	25
53570	62436	495
2113	1566	31
70181	12657	151
0	2	0
13	19	1
333	699	31
0	5	0
1103	9641	212
0	10	0
0	399	0
0	430	0
1	3	2
0	0	0
6	14	0
69515	125070	666
4908	3671	14
187	655	14
6545	28870	429
219	243	12
1476	64	18
3153	1795	18
150	266	4
311	952	8
4	4	0
2	1	0
3	5	0
1788	2490	49
12051	14470	135
17	243	8
4866	3548	82
153	1811	24
5717	8511	134
34	56	0
30	267	1
14792	22217	388
5535	11480	174
1600	2397	49
692	2024	2
12	0	0
8	38	0
12354	4761	24
19240	35049	656
14407	11440	326
0	82	0
1671	870	72
1100	548	8
4	7	8
16732	65519	966
58	32	0
7	17	3
1536	4825	36
4385	15155	313
65531	7728	128
1531	3086	35
0	0	0
6	29	10
1	8	2
16393	14643	282
61	69	0
6264	4633	54
8944	9124	96
2	317	14
2855	1349	86
12768	6103	6
6821	15878	208
585	8074	311
2	0	0
10677	16436	1272
7122	9000	106
0	0	0
0	0	0
0	1	0
12	0	0
32	123	6
36	380	0
2	1	0
2	0	0
15	8	0
2	57	5
195662	111575	1404
2079	13779	108
8919	8001	122
2	0	0
1086	2628	128
4608	30391	556
2061	1937	44
0	0	0
11300	9491	194
527	2779	44
25689	26226	293
22795	24940	313
149	28	14
2324	16422	238
10153	13223	184
47403	92970	777
12876	6754	78
2	6	0
0	6	0
0	0	0
14706	15365	235
5107	3544	36
8609	2049	50
189	134	0
4370	11264	162
4632	6194	50
4	3	0
124	36	2
0	5	0
14	0	0
518	785	34
234	275	7
8852	12461	162
2559	3099	23
178	659	3
1062	2846	102
8	717	20
1	0	1
2934	3627	134
20	18	0
11453	2087	26
9987	7686	106
10174	8667	113
13800	15144	326
2820	1518	67
9230	6038	90
19763	26981	259
4709	1967	28
4056	9415	119
1287	12048	145
215	3456	35
5249	14064	116
26	2	10
1	5	0
40610	7001	54
0	0	0
6	1	0
23	54	1
16132	14866	221
1605	7037	121
3186	4511	74
6095	5846	170
2	48	0
2371	26327	188
1030	2343	56
0	0	0
5534	27654	174
1	65	2
8	6	0
12841	12764	122
2404	326	134
