/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170742.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170744.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170762.sra.uniq.bam
LOC_Os06g47650.MSUR7	320	2828	1475
LOC_Os06g47670.MSUR7	0	0	0
LOC_Os06g47680.MSUR7	0	0	1
LOC_Os06g47690.MSUR7	0	3	0
LOC_Os06g47700.MSUR7	43	684	147
LOC_Os06g47710.MSUR7	39	88	208
LOC_Os06g47720.MSUR7	6	13	33
LOC_Os06g47740.MSUR7	0	14	7
LOC_Os06g47750.MSUR7	2	153	6
LOC_Os06g47760.MSUR7	59	96	382
LOC_Os06g47770.MSUR7	16	327	425
LOC_Os06g47780.MSUR7	663	332	667
LOC_Os06g47800.MSUR7	401	1746	2222
LOC_Os06g47820.MSUR7	63	24	1563
LOC_Os06g47830.MSUR7	82	4	1413
LOC_Os06g47834.MSUR7	608	139	1964
LOC_Os06g47840.MSUR7	1303	742	7532
LOC_Os06g47850.MSUR7	4	1308	98
LOC_Os06g47860.MSUR7	1298	1421	5362
LOC_Os06g47870.MSUR7	4	0	10
LOC_Os06g47880.MSUR7	5	0	7
LOC_Os06g47890.MSUR7	6753	2197	22435
LOC_Os06g47900.MSUR7	459	144	1907
LOC_Os06g47910.MSUR7	415	24	1718
LOC_Os06g47920.MSUR7	29	51	168
LOC_Os06g47930.MSUR7	1550	77	2209
LOC_Os06g47940.MSUR7	2437	60	2646
LOC_Os06g47950.MSUR7	49	32	303
LOC_Os06g47960.MSUR7	0	0	2
LOC_Os06g47970.MSUR7	29732	250	25409
LOC_Os06g47980.MSUR7	16	35	252
LOC_Os06g48000.MSUR7	2	16	18
LOC_Os06g48010.MSUR7	0	90	126
LOC_Os06g48020.MSUR7	4	0	2377
LOC_Os06g48030.MSUR7	69	305	11719
LOC_Os06g48040.MSUR7	756	883	4358
LOC_Os06g48050.MSUR7	22	395	1216
LOC_Os06g48060.MSUR7	178	492	1309
LOC_Os06g48065.MSUR7	0	18	530
LOC_Os06g48150.MSUR7	0	0	0
LOC_Os06g48160.MSUR7	8	220	3267
LOC_Os06g48170.MSUR7	0	0	204
LOC_Os06g48180.MSUR7	714	328	20907
LOC_Os06g48190.MSUR7	24	7	409
LOC_Os06g48200.MSUR7	230	40	119461
LOC_Os06g48220.MSUR7	0	0	77
LOC_Os06g48230.MSUR7	444	630	7549
LOC_Os06g48235.MSUR7	0	12	77
LOC_Os06g48240.MSUR7	2	8	54
LOC_Os06g48250.MSUR7	284	735	7015
LOC_Os06g48260.MSUR7	0	0	0
LOC_Os06g48270.MSUR7	0	1	2
LOC_Os06g48280.MSUR7	0	0	1
LOC_Os06g48290.MSUR7	0	4	14
LOC_Os06g48300.MSUR7	390	35	17528
LOC_Os06g48310.MSUR7	0	0	52
LOC_Os06g48320.MSUR7	535	193	12515
LOC_Os06g48330.MSUR7	627	491	6918
LOC_Os06g48340.MSUR7	0	0	9
LOC_Os06g48350.MSUR7	2497	3804	33289
LOC_Os06g48355.MSUR7	1254	2710	19311
LOC_Os06g48500.MSUR7	1578	2261	14751
LOC_Os06g48510.MSUR7	288	424	2030
LOC_Os06g48520.MSUR7	7	320	87
LOC_Os06g48530.MSUR7	1863	645	7481
LOC_Os06g48534.MSUR7	1187	441	7099
LOC_Os06g48550.MSUR7	0	0	0
LOC_Os06g48560.MSUR7	82	0	25
LOC_Os06g48570.MSUR7	720	482	2956
LOC_Os06g48590.MSUR7	3252	2382	20866
LOC_Os06g48600.MSUR7	911	345	18064
LOC_Os06g48610.MSUR7	2744	358	8862
LOC_Os06g48620.MSUR7	1330	320	3359
LOC_Os06g48630.MSUR7	1	19	41
LOC_Os06g48640.MSUR7	4512	1855	21707
LOC_Os06g48650.MSUR7	88	242	5068
LOC_Os06g48660.MSUR7	2	28	596
LOC_Os06g48665.MSUR7	0	3	375
LOC_Os06g48680.MSUR7	30	94	132
LOC_Os06g48690.MSUR7	0	0	163
LOC_Os06g48700.MSUR7	425	781	5279
LOC_Os06g48720.MSUR7	0	335	700
LOC_Os06g48740.MSUR7	0	0	8
LOC_Os06g48760.MSUR7	1134	1428	10361
LOC_Os06g48770.MSUR7	1673	1037	8451
LOC_Os06g48780.MSUR7	4414	1784	57260
LOC_Os06g48790.MSUR7	98	83	657
LOC_Os06g48800.MSUR7	150	15	578
LOC_Os06g48810.MSUR7	20	80	251
LOC_Os06g48830.MSUR7	0	0	0
LOC_Os06g48850.MSUR7	2	10	437
LOC_Os06g48860.MSUR7	49	23	1252
LOC_Os06g48870.MSUR7	69	0	1880
LOC_Os06g48880.MSUR7	24	10	537
LOC_Os06g48920.MSUR7	0	0	0
LOC_Os06g48930.MSUR7	0	0	0
LOC_Os06g48940.MSUR7	1901	977	7156
LOC_Os06g48950.MSUR7	211	474	4623
LOC_Os06g48960.MSUR7	16640	2424	17494
LOC_Os06g48970.MSUR7	1680	667	4568
LOC_Os06g48980.MSUR7	2	2	14083
LOC_Os06g48990.MSUR7	127	157	1419
LOC_Os06g49000.MSUR7	29	38	583
LOC_Os06g49010.MSUR7	89	165	5169
LOC_Os06g49020.MSUR7	0	2	34
LOC_Os06g49030.MSUR7	726	583	6379
LOC_Os06g49040.MSUR7	1438	104	960
LOC_Os06g49050.MSUR7	139	358	3642
LOC_Os06g49060.MSUR7	155	27	225
LOC_Os06g49070.MSUR7	409	19	891
LOC_Os06g49080.MSUR7	514	210	2191
LOC_Os06g49110.MSUR7	6375	1291	23795
LOC_Os06g49120.MSUR7	5049	96	3777
LOC_Os06g49130.MSUR7	180	736	2154
LOC_Os06g49140.MSUR7	732	287	4342
LOC_Os06g49150.MSUR7	127	43	1986
LOC_Os06g49160.MSUR7	7149	292	22387
LOC_Os06g49170.MSUR7	0	0	10
LOC_Os06g49180.MSUR7	1614	1071	5428
LOC_Os06g49185.MSUR7	28	47	160
LOC_Os06g49190.MSUR7	126	3	12747
LOC_Os06g49200.MSUR7	338	120	2628
LOC_Os06g49220.MSUR7	412	248	1296
LOC_Os06g49230.MSUR7	2	0	8
LOC_Os06g49240.MSUR7	2	14	144
LOC_Os06g49250.MSUR7	1003	657	8903
LOC_Os06g49260.MSUR7	0	0	0
LOC_Os06g49290.MSUR7	0	0	6
LOC_Os06g49300.MSUR7	0	12	233
LOC_Os06g49310.MSUR7	650	777	3210
LOC_Os06g49320.MSUR7	382	466	2797
LOC_Os06g49330.MSUR7	0	0	0
LOC_Os06g49340.MSUR7	0	36	7
LOC_Os06g49360.MSUR7	25	24	417
LOC_Os06g49380.MSUR7	81	211	981
LOC_Os06g49390.MSUR7	21	30	541
LOC_Os06g49430.MSUR7	2837	1379	11712
LOC_Os06g49440.MSUR7	784	285	2725
LOC_Os06g49450.MSUR7	42	27	935
LOC_Os06g49460.MSUR7	2163	588	8478
LOC_Os06g49470.MSUR7	23	3	23742
LOC_Os06g49480.MSUR7	9693	7825	91173
LOC_Os06g49490.MSUR7	2573	2033	28667
LOC_Os06g49500.MSUR7	4576	2731	13424
LOC_Os06g49505.MSUR7	163	134	3073
LOC_Os06g49510.MSUR7	1082	378	4220
LOC_Os06g49520.MSUR7	496	80	2867
LOC_Os06g49530.MSUR7	3203	882	19993
LOC_Os06g49570.MSUR7	0	0	0
LOC_Os06g49590.MSUR7	0	0	0
LOC_Os06g49600.MSUR7	0	4	0
LOC_Os06g49610.MSUR7	0	0	0
LOC_Os06g49620.MSUR7	0	0	1039
LOC_Os06g49640.MSUR7	10543	393	36718
LOC_Os06g49650.MSUR7	0	8	11
LOC_Os06g49660.MSUR7	26	895	4919
LOC_Os06g49670.MSUR7	100	49	763
LOC_Os06g49680.MSUR7	83	68	1930
LOC_Os06g49690.MSUR7	0	0	9
LOC_Os06g49700.MSUR7	1053	1060	8631
LOC_Os06g49710.MSUR7	2	12	89
LOC_Os06g49730.MSUR7	0	0	0
LOC_Os06g49740.MSUR7	5467	2796	27297
LOC_Os06g49750.MSUR7	253	73	144
LOC_Os06g49760.MSUR7	20	471	12131
LOC_Os06g49770.MSUR7	0	84	3569
LOC_Os06g49780.MSUR7	572	586	6602
LOC_Os06g49790.MSUR7	3820	813	11987
LOC_Os06g49800.MSUR7	2043	1767	14367
LOC_Os06g49810.MSUR7	228	449	6139
LOC_Os06g49830.MSUR7	0	12	1785
LOC_Os06g49840.MSUR7	32	20	59356
LOC_Os06g49850.MSUR7	0	2	79
LOC_Os06g49860.MSUR7	2	2	2780
LOC_Os06g49870.MSUR7	1200	173	3011
LOC_Os06g49880.MSUR7	172	320	4376
LOC_Os06g49890.MSUR7	712	274	11191
LOC_Os06g49920.MSUR7	114	134	1858
LOC_Os06g49930.MSUR7	3652	1849	15085
LOC_Os06g49970.MSUR7	165	211	45197
LOC_Os06g49980.MSUR7	1642	572	9029
LOC_Os06g49990.MSUR7	1570	700	6157
LOC_Os06g50000.MSUR7	4428	1882	66187
LOC_Os06g50030.MSUR7	2007	1942	8269
LOC_Os06g50040.MSUR7	212	154	5101
LOC_Os06g50050.MSUR7	3149	1657	14601
LOC_Os06g50060.MSUR7	2	452	216
LOC_Os06g50070.MSUR7	858	51	4110
LOC_Os06g50080.MSUR7	20	1238	6491
LOC_Os06g50090.MSUR7	9	8	93
LOC_Os06g50100.MSUR7	1305	162	9848
LOC_Os06g50110.MSUR7	879	381	5038
LOC_Os06g50120.MSUR7	283	671	8880
LOC_Os06g50130.MSUR7	1679	88	4302
LOC_Os06g50140.MSUR7	13	8	440
LOC_Os06g50146.MSUR7	1348	1001	13275
LOC_Os06g50154.MSUR7	5772	2965	42645
LOC_Os06g50170.MSUR7	972	656	6803
LOC_Os06g50180.MSUR7	301	490	1259
LOC_Os06g50220.MSUR7	4033	1654	3690
LOC_Os06g50230.MSUR7	2118	594	3532
LOC_Os06g50240.MSUR7	0	53	3
LOC_Os06g50250.MSUR7	0	0	0
LOC_Os06g50300.MSUR7	7424	8467	58034
LOC_Os06g50310.MSUR7	2959	644	10080
LOC_Os06g50330.MSUR7	693	358	11350
LOC_Os06g50340.MSUR7	672	351	4619
LOC_Os06g50350.MSUR7	1792	295	9449
LOC_Os06g50360.MSUR7	1994	456	11026
LOC_Os06g50370.MSUR7	277	54	8309
LOC_Os06g50380.MSUR7	4860	3596	34508
LOC_Os06g50390.MSUR7	570	175	854
LOC_Os06g50400.MSUR7	2	0	1149
LOC_Os06g50410.MSUR7	5	3	357
LOC_Os06g50420.MSUR7	16	78	26
LOC_Os06g50430.MSUR7	0	0	122
LOC_Os06g50440.MSUR7	1	3	420
LOC_Os06g50450.MSUR7	119	130	709
LOC_Os06g50460.MSUR7	0	1	0
LOC_Os06g50470.MSUR7	0	0	0
LOC_Os06g50480.MSUR7	0	180	44
LOC_Os06g50490.MSUR7	36	15	176
LOC_Os06g50499.MSUR7	0	0	0
LOC_Os06g50510.MSUR7	519	232	1652
LOC_Os06g50520.MSUR7	0	0	1
LOC_Os06g50530.MSUR7	0	0	0
LOC_Os06g50539.MSUR7	4	13	110
LOC_Os06g50560.MSUR7	2	0	5
LOC_Os06g50580.MSUR7	59	105	751
LOC_Os06g50590.MSUR7	0	9	61
LOC_Os06g50600.MSUR7	2	609	150
LOC_Os06g50620.MSUR7	0	0	0
LOC_Os06g50630.MSUR7	0	0	7
LOC_Os06g50650.MSUR7	0	0	3
LOC_Os06g50659.MSUR7	0	0	0
LOC_Os06g50670.MSUR7	2	3	8
LOC_Os06g50679.MSUR7	2	0	1
LOC_Os06g50706.MSUR7	2	0	0
LOC_Os06g50715.MSUR7	0	0	1
LOC_Os06g50724.MSUR7	1	2	6
LOC_Os06g50742.MSUR7	0	1	2
LOC_Os06g50770.MSUR7	0	0	0
LOC_Os06g50780.MSUR7	0	0	17
LOC_Os06g50789.MSUR7	0	0	0
LOC_Os06g50809.MSUR7	0	1	1
LOC_Os06g50818.MSUR7	2	0	14
LOC_Os06g50830.MSUR7	3	309	1
LOC_Os06g50840.MSUR7	2586	2673	17168
LOC_Os06g50850.MSUR7	187	128	1894
LOC_Os06g50860.MSUR7	669	328	5743
LOC_Os06g50870.MSUR7	21961	576	19803
LOC_Os06g50880.MSUR7	1389	626	5795
LOC_Os06g50890.MSUR7	588	503	4283
LOC_Os06g50900.MSUR7	12	68	2379
LOC_Os06g50910.MSUR7	88	454	2137
LOC_Os06g50920.MSUR7	230	1183	10671
LOC_Os06g50930.MSUR7	147	495	11176
LOC_Os06g50940.MSUR7	2	576	8
LOC_Os06g50950.MSUR7	428	20	1355
LOC_Os06g50960.MSUR7	231	20	1781
LOC_Os06g50970.MSUR7	177	73	1780
LOC_Os06g50980.MSUR7	0	0	0
LOC_Os06g50990.MSUR7	2	0	34
LOC_Os06g51000.MSUR7	0	27	71
LOC_Os06g51010.MSUR7	2	14	66
LOC_Os06g51029.MSUR7	99253	1764	122058
LOC_Os06g51050.MSUR7	42	236	662
LOC_Os06g51060.MSUR7	517	300	4365
LOC_Os06g51070.MSUR7	737	593	464
LOC_Os06g51084.MSUR7	2320	877	20139
LOC_Os06g51100.MSUR7	236	228	4188
LOC_Os06g51110.MSUR7	8	162	1459
LOC_Os06g51120.MSUR7	0	0	0
LOC_Os06g51130.MSUR7	0	0	1402
LOC_Os06g51140.MSUR7	0	0	48
LOC_Os06g51150.MSUR7	4547	17803	42002
LOC_Os06g51160.MSUR7	51	40	614
LOC_Os06g51170.MSUR7	894	598	1716
LOC_Os06g51180.MSUR7	0	2	0
LOC_Os06g51190.MSUR7	0	4	0
LOC_Os06g51200.MSUR7	18	2	273
LOC_Os06g51210.MSUR7	16	7	63
LOC_Os06g51220.MSUR7	161663	34590	534022
LOC_Os06g51230.MSUR7	363	205	2115
LOC_Os06g51240.MSUR7	2958	789	13170
LOC_Os06g51250.MSUR7	3654	2183	18961
LOC_Os06g51260.MSUR7	6800	50	14475
LOC_Os06g51270.MSUR7	348	443	21785
LOC_Os06g51280.MSUR7	0	0	0
LOC_Os06g51290.MSUR7	8547	599	14170
LOC_Os06g51300.MSUR7	0	0	0
LOC_Os06g51310.MSUR7	640	947	13805
LOC_Os06g51320.MSUR7	945	414	6671
LOC_Os06g51330.MSUR7	1314	1141	9947
LOC_Os06g51350.MSUR7	168	67	594
LOC_Os06g51360.MSUR7	1058	322	3771
LOC_Os06g51370.MSUR7	2	0	43
LOC_Os06g51380.MSUR7	552	173	1393
LOC_Os06g51390.MSUR7	3867	670	14819
LOC_Os06g51400.MSUR7	1028	603	4114
LOC_Os06g51410.MSUR7	502	1492	8095
LOC_Os06g51420.MSUR7	3639	857	16548
LOC_Os06g51430.MSUR7	953	834	9588
LOC_Os06g51450.MSUR7	597	588	3652
LOC_Os06g51460.MSUR7	1055	190	4122
LOC_Os06g51470.MSUR7	565	147	2898
LOC_Os06g51480.MSUR7	1755	1539	7323
LOC_Os06g51490.MSUR7	1261	487	4173
LOC_Os06g51500.MSUR7	1429	533	8361
LOC_Os06g51510.MSUR7	7556	4206	45716
LOC_Os06g51520.MSUR7	748	433	6785
LOC_Os06g51524.MSUR7	450	137	1578
LOC_Os06g51530.MSUR7	54	57	302
LOC_Os07g01010.MSUR7	0	0	1
LOC_Os07g01020.MSUR7	6720	829	30321
LOC_Os07g01030.MSUR7	7516	294	12286
LOC_Os07g01060.MSUR7	6119	736	12582
LOC_Os07g01070.MSUR7	5	1	33
LOC_Os07g01080.MSUR7	0	1	3
LOC_Os07g01090.MSUR7	1382	119	1106
LOC_Os07g01100.MSUR7	47	176	3193
LOC_Os07g01114.MSUR7	650	236	4368
LOC_Os07g01120.MSUR7	0	0	0
LOC_Os07g01130.MSUR7	412	3564	4043
LOC_Os07g01140.MSUR7	1533	622	7074
LOC_Os07g01150.MSUR7	346	374	8037
LOC_Os07g01160.MSUR7	0	0	0
LOC_Os07g01170.MSUR7	0	0	0
LOC_Os07g01180.MSUR7	0	376	30
LOC_Os07g01190.MSUR7	0	0	0
LOC_Os07g01200.MSUR7	734	247	2259
LOC_Os07g01230.MSUR7	68	141	3921
LOC_Os07g01240.MSUR7	1043	442	5785
LOC_Os07g01250.MSUR7	2317	1885	7178
LOC_Os07g01260.MSUR7	0	0	2409
LOC_Os07g01280.MSUR7	0	0	0
LOC_Os07g01300.MSUR7	0	0	0
LOC_Os07g01310.MSUR7	4491	920	16913
LOC_Os07g01320.MSUR7	4358	901	16537
LOC_Os07g01340.MSUR7	0	10	0
LOC_Os07g01370.MSUR7	6	70	196
LOC_Os07g01380.MSUR7	0	0	1
LOC_Os07g01400.MSUR7	0	23	4
LOC_Os07g01410.MSUR7	2	1114	4
LOC_Os07g01420.MSUR7	4	8	16
LOC_Os07g01440.MSUR7	0	560	8
LOC_Os07g01450.MSUR7	0	0	8675
LOC_Os07g01460.MSUR7	0	0	43
LOC_Os07g01470.MSUR7	5	1	44
LOC_Os07g01480.MSUR7	1359	182	6122
LOC_Os07g01490.MSUR7	1372	241	6594
LOC_Os07g01520.MSUR7	2	0	6
LOC_Os07g01530.MSUR7	6	8	84
LOC_Os07g01540.MSUR7	153	82	1991
LOC_Os07g01550.MSUR7	2629	6460	11985
LOC_Os07g01560.MSUR7	2030	7651	9427
LOC_Os07g01570.MSUR7	0	0	1
LOC_Os07g01580.MSUR7	76	41	1519
LOC_Os07g01590.MSUR7	27	15	100
LOC_Os07g01600.MSUR7	222	20	13514
LOC_Os07g01620.MSUR7	6	6	2329
LOC_Os07g01660.MSUR7	148	414	9417
LOC_Os07g01670.MSUR7	0	0	0
LOC_Os07g01680.MSUR7	7	2	0
LOC_Os07g01690.MSUR7	0	0	2
LOC_Os07g01700.MSUR7	0	0	375
LOC_Os07g01710.MSUR7	72	46	1370
LOC_Os07g01720.MSUR7	881	570	4842
LOC_Os07g01730.MSUR7	384	164	1755
LOC_Os07g01740.MSUR7	4	20	246
LOC_Os07g01750.MSUR7	5	398	383
LOC_Os07g01760.MSUR7	45713	2251	45007
LOC_Os07g01770.MSUR7	27	46	58854
LOC_Os07g01780.MSUR7	0	0	7402
LOC_Os07g01790.MSUR7	0	0	0
LOC_Os07g01800.MSUR7	0	2	3
LOC_Os07g01810.MSUR7	90	42	655
LOC_Os07g01820.MSUR7	0	14	55554
LOC_Os07g01830.MSUR7	0	0	0
LOC_Os07g01840.MSUR7	0	10	35
LOC_Os07g01850.MSUR7	688	398	2504
LOC_Os07g01860.MSUR7	108	201	4507
LOC_Os07g01870.MSUR7	2353	1161	22156
LOC_Os07g01880.MSUR7	1092	493	6870
LOC_Os07g01890.MSUR7	1	0	4
LOC_Os07g01900.MSUR7	0	0	0
LOC_Os07g01904.MSUR7	0	2	4
LOC_Os07g01910.MSUR7	3015	460	14512
LOC_Os07g01920.MSUR7	1784	1042	11135
LOC_Os07g01930.MSUR7	1884	349	7199
LOC_Os07g01940.MSUR7	1268	805	5845
LOC_Os07g01950.MSUR7	4791	881	27564
LOC_Os07g01960.MSUR7	2	0	31
LOC_Os07g01990.MSUR7	7003	1415	31103
LOC_Os07g02000.MSUR7	1576	692	12610
LOC_Os07g02030.MSUR7	685	134	4346
LOC_Os07g02040.MSUR7	0	0	0
LOC_Os07g02060.MSUR7	16	37	1217
LOC_Os07g02080.MSUR7	4	0	6
LOC_Os07g02090.MSUR7	2972	1428	20610
LOC_Os07g02100.MSUR7	109	632	1983
LOC_Os07g02110.MSUR7	0	0	1
LOC_Os07g02120.MSUR7	3	17	51
LOC_Os07g02130.MSUR7	0	2	8
LOC_Os07g02140.MSUR7	0	0	9
LOC_Os07g02150.MSUR7	2	0	11
LOC_Os07g02170.MSUR7	0	2	218
LOC_Os07g02180.MSUR7	2	2	211
LOC_Os07g02192.MSUR7	2	14	224
LOC_Os07g02200.MSUR7	20	494	3964
LOC_Os07g02210.MSUR7	3182	1507	32554
LOC_Os07g02240.MSUR7	0	0	7
LOC_Os07g02250.MSUR7	661	415	6684
LOC_Os07g02260.MSUR7	3685	1625	24198
LOC_Os07g02270.MSUR7	1554	451	8835
LOC_Os07g02280.MSUR7	322	30	844
LOC_Os07g02290.MSUR7	0	4	212
LOC_Os07g02300.MSUR7	2388	1355	9887
LOC_Os07g02330.MSUR7	123	89	76
LOC_Os07g02340.MSUR7	11593	6313	77603
LOC_Os07g02350.MSUR7	3220	1581	15527
LOC_Os07g02360.MSUR7	647	86	6788
LOC_Os07g02370.MSUR7	0	0	9
LOC_Os07g02380.MSUR7	0	0	2
LOC_Os07g02390.MSUR7	0	0	5
LOC_Os07g02400.MSUR7	0	0	13
LOC_Os07g02420.MSUR7	0	0	8
LOC_Os07g02430.MSUR7	0	0	11
LOC_Os07g02440.MSUR7	24	123	636
LOC_Os07g02450.MSUR7	0	6	53
LOC_Os07g02460.MSUR7	4317	16	2030
LOC_Os07g02470.MSUR7	12	4	26
LOC_Os07g02480.MSUR7	0	0	0
LOC_Os07g02500.MSUR7	1	0	0
LOC_Os07g02520.MSUR7	0	0	0
LOC_Os07g02530.MSUR7	0	0	2
LOC_Os07g02540.MSUR7	136	18	201
LOC_Os07g02550.MSUR7	0	0	0
LOC_Os07g02560.MSUR7	4	578	40
LOC_Os07g02570.MSUR7	53	225	156
LOC_Os07g02580.MSUR7	2	0	1
LOC_Os07g02590.MSUR7	222	95	1517
LOC_Os07g02610.MSUR7	8	490	10
LOC_Os07g02620.MSUR7	121	96	164
LOC_Os07g02624.MSUR7	136	41	890
LOC_Os07g02630.MSUR7	7	1	2
LOC_Os07g02640.MSUR7	1	1	2
LOC_Os07g02660.MSUR7	104	64	102
LOC_Os07g02674.MSUR7	40	20	129
LOC_Os07g02690.MSUR7	0	55	309
LOC_Os07g02700.MSUR7	9	7	30
LOC_Os07g02710.MSUR7	305	232	3631
LOC_Os07g02720.MSUR7	0	0	2
LOC_Os07g02730.MSUR7	0	0	0
LOC_Os07g02740.MSUR7	0	0	2
LOC_Os07g02760.MSUR7	125	63	705
LOC_Os07g02770.MSUR7	936	316	4767
LOC_Os07g02780.MSUR7	612	57	1500
LOC_Os07g02790.MSUR7	2134	6	636
LOC_Os07g02800.MSUR7	4514	528	13227
LOC_Os07g02810.MSUR7	32	193	1215
LOC_Os07g02820.MSUR7	0	8	820
LOC_Os07g02840.MSUR7	0	1	1
LOC_Os07g02850.MSUR7	2	19	1437
LOC_Os07g02870.MSUR7	0	2	53
LOC_Os07g02880.MSUR7	0	151	459
LOC_Os07g02890.MSUR7	2	8	110
LOC_Os07g02900.MSUR7	7	77	592
LOC_Os07g02910.MSUR7	102	34	750
LOC_Os07g02920.MSUR7	2	58	822
LOC_Os07g02930.MSUR7	12	21	231
LOC_Os07g02940.MSUR7	277	307	3544
LOC_Os07g02950.MSUR7	100	147	499
LOC_Os07g02960.MSUR7	306	176	1669
LOC_Os07g02970.MSUR7	54	22	159
LOC_Os07g02980.MSUR7	46	26	453
LOC_Os07g02990.MSUR7	4	3	362
LOC_Os07g03000.MSUR7	111	66	1307
LOC_Os07g03015.MSUR7	32	6	336
LOC_Os07g03020.MSUR7	105	127	614
LOC_Os07g03025.MSUR7	67	33	247
LOC_Os07g03030.MSUR7	20	2	34
LOC_Os07g03040.MSUR7	374	279	2434
LOC_Os07g03050.MSUR7	160	340	689
LOC_Os07g03060.MSUR7	80	86	711
LOC_Os07g03070.MSUR7	2074	688	10753
LOC_Os07g03080.MSUR7	0	0	3
LOC_Os07g03090.MSUR7	0	0	6
LOC_Os07g03100.MSUR7	168	122	814
LOC_Os07g03110.MSUR7	170	68	1077
LOC_Os07g03120.MSUR7	16	16	410
LOC_Os07g03130.MSUR7	1815	418	8564
LOC_Os07g03140.MSUR7	6	157	146
LOC_Os07g03150.MSUR7	0	6	254
LOC_Os07g03160.MSUR7	533	793	4364
LOC_Os07g03170.MSUR7	38	52	59
LOC_Os07g03180.MSUR7	2076	3020	12163
LOC_Os07g03190.MSUR7	296	84	863
LOC_Os07g03200.MSUR7	939	192	3310
LOC_Os07g03210.MSUR7	0	0	9
LOC_Os07g03220.MSUR7	2	0	5
LOC_Os07g03230.MSUR7	2669	1904	23913
LOC_Os07g03240.MSUR7	589	416	4814
LOC_Os07g03250.MSUR7	0	0	33
LOC_Os07g03260.MSUR7	0	2	261
LOC_Os07g03270.MSUR7	391	186	2753
LOC_Os07g03279.MSUR7	0	317	0
LOC_Os07g03288.MSUR7	8	467	6
LOC_Os07g03319.MSUR7	0	8	0
LOC_Os07g03328.MSUR7	0	0	0
LOC_Os07g03368.MSUR7	0	32	0
LOC_Os07g03377.MSUR7	0	4	0
LOC_Os07g03409.MSUR7	0	5	0
LOC_Os07g03418.MSUR7	0	0	0
LOC_Os07g03458.MSUR7	0	33	0
LOC_Os07g03467.MSUR7	0	13	0
LOC_Os07g03499.MSUR7	0	6	0
LOC_Os07g03580.MSUR7	2	75	0
LOC_Os07g03590.MSUR7	32	1246	24
LOC_Os07g03600.MSUR7	34	275	16
LOC_Os07g03610.MSUR7	0	2	2
LOC_Os07g03620.MSUR7	0	0	0
LOC_Os07g03680.MSUR7	0	2	5
LOC_Os07g03690.MSUR7	2	5	0
LOC_Os07g03700.MSUR7	0	0	0
LOC_Os07g03710.MSUR7	208	1586	4579
LOC_Os07g03730.MSUR7	849	968	14
LOC_Os07g03740.MSUR7	9	46	15
LOC_Os07g03750.MSUR7	0	0	0
LOC_Os07g03760.MSUR7	0	0	4
LOC_Os07g03770.MSUR7	4	140	6385
LOC_Os07g03780.MSUR7	4	208	19
LOC_Os07g03790.MSUR7	7	178	4
LOC_Os07g03810.MSUR7	302	455	3609
LOC_Os07g03820.MSUR7	68	210	324
LOC_Os07g03830.MSUR7	104	40	349
LOC_Os07g03840.MSUR7	404	86	2273
LOC_Os07g03849.MSUR7	74	26	99
LOC_Os07g03860.MSUR7	136	206	198
LOC_Os07g03870.MSUR7	207	362	639
LOC_Os07g03880.MSUR7	723	6	323
LOC_Os07g03890.MSUR7	140	0	177
LOC_Os07g03900.MSUR7	38	10	0
LOC_Os07g03910.MSUR7	997	51	1386
LOC_Os07g03920.MSUR7	672	4	87
LOC_Os07g03930.MSUR7	83	4	7
LOC_Os07g03950.MSUR7	9	6	16
LOC_Os07g03960.MSUR7	639	25	463
LOC_Os07g03970.MSUR7	753	3	44
LOC_Os07g03980.MSUR7	0	0	14
LOC_Os07g03990.MSUR7	0	0	0
LOC_Os07g04000.MSUR7	11	8	2
LOC_Os07g04010.MSUR7	0	32	6
LOC_Os07g04020.MSUR7	8	4	1007
LOC_Os07g04040.MSUR7	4	0	29
LOC_Os07g04050.MSUR7	0	2	35
LOC_Os07g04060.MSUR7	0	2	56
LOC_Os07g04070.MSUR7	0	0	2
LOC_Os07g04110.MSUR7	0	0	2
LOC_Os07g04120.MSUR7	0	0	0
LOC_Os07g04130.MSUR7	0	0	0
LOC_Os07g04150.MSUR7	8	40	2122
LOC_Os07g04160.MSUR7	1429	163	3335
LOC_Os07g04170.MSUR7	2	16	108
LOC_Os07g04180.MSUR7	3304	300	12964
LOC_Os07g04190.MSUR7	72	94	7825
LOC_Os07g04200.MSUR7	179	122	1100
LOC_Os07g04210.MSUR7	504	439	3225
LOC_Os07g04220.MSUR7	152	287	649
LOC_Os07g04230.MSUR7	6673	1873	50607
LOC_Os07g04240.MSUR7	7683	5230	67982
LOC_Os07g04250.MSUR7	0	0	0
LOC_Os07g04260.MSUR7	0	1	1
LOC_Os07g04270.MSUR7	0	0	0
LOC_Os07g04280.MSUR7	0	0	0
LOC_Os07g04290.MSUR7	0	0	0
LOC_Os07g04300.MSUR7	0	0	0
LOC_Os07g04310.MSUR7	0	0	0
LOC_Os07g04320.MSUR7	0	0	0
LOC_Os07g04330.MSUR7	0	0	0
LOC_Os07g04340.MSUR7	0	0	0
LOC_Os07g04350.MSUR7	0	0	0
LOC_Os07g04370.MSUR7	0	0	0
